"Address","Status Code","Status","HTML Word Count","Rendered HTML Word Count","Word Count Change","JS Word Count %","HTML Title","Rendered HTML Title","HTML H1","Rendered HTML H1","HTML Meta Description","Rendered HTML Meta Description","HTML Canonical","Rendered HTML Canonical","Unique Inlinks","Unique JS Inlinks","Unique Outlinks","Unique JS Outlinks","Unique External Outlinks","Unique External JS Outlinks","HTML Meta Robots 1","HTML Meta Robots 2","Rendered HTML Meta Robots 1","Pretty URL","Ugly URL","JS Error","JS Warning","JS Info","JS Debug","JS Issue"
"https://magicworksitsolutions.com/blog/transform-your-business-with-the-best-digital-marketing-agency","200","OK","6811","0","","","Digital Marketing Agency Transformation India: 8 Capabilities That Drive Growth · MagicWorks","","How the Best Digital Marketing Agencies Transform Indian Businesses: 8 Real Capabilities That Matter","","Digital transformation through marketing is not about outsourcing your social media calendar. The Indian businesses growing fastest use their agencies as extensions of their leadership team — connecting marketing to revenue, customer intelligence to product, and brand to pipeline. Here is what genuine transformation looks like.","","https://magicworksitsolutions.com/blog/transform-your-business-with-the-best-digital-marketing-agency","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/transform-your-business-with-the-best-digital-marketing-agency","https://magicworksitsolutions.com/blog/transform-your-business-with-the-best-digital-marketing-agency","","","","",""
"https://magicworksitsolutions.com/blog/social-media-marketing-company-pune-2026","200","OK","7439","0","","","Social Media Marketing Company Pune 2026: How to Choose the Right Partner · MagicWorks","","How to Choose the Right Social Media Marketing Company in Pune: The Complete 2026 Guide","","Pune has 200+ social media marketing companies competing for your business in 2026. The pitch decks look identical. The promises sound the same. The monthly fees are comparable. But the difference between a social media company that drives your pipeline and one that drives your content output will only appear in your 90-day results. Here is how to tell the difference before you sign.","","https://magicworksitsolutions.com/blog/social-media-marketing-company-pune-2026","","1","0","29","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/social-media-marketing-company-pune-2026","https://magicworksitsolutions.com/blog/social-media-marketing-company-pune-2026","","","","",""
"https://magicworksitsolutions.com/blog/beyond-code-what-sets-top-web-development-agencies-apart-from-the-rest","200","OK","6176","0","","","Top Web Development Agencies India 2026: How to Choose the Right Partner · MagicWorks","","Beyond Code: How to Identify and Choose India's Top Web Development Agencies in 2026","","India has over 26,000 registered web development companies. Choosing the wrong one costs businesses 3-5x the original project budget in rework, lost leads, and delayed launches. Here is the definitive framework for identifying agencies that build revenue-generating websites, not just good-looking ones.","","https://magicworksitsolutions.com/blog/beyond-code-what-sets-top-web-development-agencies-apart-from-the-rest","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/beyond-code-what-sets-top-web-development-agencies-apart-from-the-rest","https://magicworksitsolutions.com/blog/beyond-code-what-sets-top-web-development-agencies-apart-from-the-rest","","","","",""
"https://magicworksitsolutions.com/blog/the-foundation-of-digital-success-strategic-web-design-development","200","OK","6889","0","","","Strategic Web Design and Development for Indian Businesses 2026 · MagicWorks","","The Foundation of Digital Success: Strategic Web Design and Development for Indian Businesses in 2026","","Your website is the only sales asset that works 24 hours a day, 365 days a year. Yet 67% of Indian business websites fail to generate a single inbound enquiry per week. Here is what separates a website that works from one that just exists.","","https://magicworksitsolutions.com/blog/the-foundation-of-digital-success-strategic-web-design-development","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/the-foundation-of-digital-success-strategic-web-design-development","https://magicworksitsolutions.com/blog/the-foundation-of-digital-success-strategic-web-design-development","","","","",""
"https://magicworksitsolutions.com/blog/why-digital-transformation-fails-smes-india","200","OK","6529","0","","","Why Indian SME Digital Transformation Fails: 5 Root Causes and Fixes · MagicWorks","","Why 80% of Indian SMEs Fail at Digital Transformation -- And What the Smart 20% Do Differently","","80% of Indian SME digital transformation efforts fail to deliver measurable business results. Not because the technology is broken. Not because digital marketing does not work. Because these businesses are treating digital transformation as a collection of isolated activities rather than a coherent system. The other 20% think differently.","","https://magicworksitsolutions.com/blog/why-digital-transformation-fails-smes-india","","1","0","29","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/why-digital-transformation-fails-smes-india","https://magicworksitsolutions.com/blog/why-digital-transformation-fails-smes-india","","","","",""
"https://magicworksitsolutions.com/blog/4-proven-methods-to-increase-your-website-conversions","200","OK","7316","0","","","Increase Website Conversions India 2026: 7 Proven Methods · MagicWorks","","7 Proven Methods to Increase Website Conversions for Indian Businesses in 2026","","The average Indian website converts 1.2% of visitors into enquiries. The top 10% of Indian business websites convert 4-8%. The gap is not design. It is conversion architecture. Here are 7 methods that move the needle for Indian audiences specifically.","","https://magicworksitsolutions.com/blog/4-proven-methods-to-increase-your-website-conversions","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/4-proven-methods-to-increase-your-website-conversions","https://magicworksitsolutions.com/blog/4-proven-methods-to-increase-your-website-conversions","","","","",""
"https://magicworksitsolutions.com/blog/why-strategic-digital-marketing-firms-are-critical-for-business-success","200","OK","8883","0","","","Why Strategic Digital Marketing Firms Drive Business Growth in India · MagicWorks","","Why Strategic Digital Marketing Firms Are Critical for Indian Business Growth in 2026","","Indian businesses collectively spend over Rs 30,000 crore annually on digital marketing. Less than 30% can attribute that spend to closed revenue. The gap is not platforms or budget. It is the difference between a tactical vendor and a strategic digital marketing firm. Here is what that difference actually looks like in practice.","","https://magicworksitsolutions.com/blog/why-strategic-digital-marketing-firms-are-critical-for-business-success","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/why-strategic-digital-marketing-firms-are-critical-for-business-success","https://magicworksitsolutions.com/blog/why-strategic-digital-marketing-firms-are-critical-for-business-success","","","","",""
"https://magicworksitsolutions.com/blog/search-engine-marketing-b2b-google-ads-mistakes","200","OK","6288","0","","","Google Ads B2B India 2026: 7 Mistakes Draining Your Budget and How to Fix Them · MagicWorks","","Google Ads for Indian B2B: 7 Budget-Killing Mistakes and Exactly How to Fix Each One","","Indian B2B companies collectively waste an estimated Rs 8,000 crore per year on Google Ads that underperform. Not because Google Ads does not work. Because the accounts are set up incorrectly. Here are the 7 most damaging structural mistakes, with specific before-and-after fixes and realistic Indian market data.","","https://magicworksitsolutions.com/blog/search-engine-marketing-b2b-google-ads-mistakes","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/search-engine-marketing-b2b-google-ads-mistakes","https://magicworksitsolutions.com/blog/search-engine-marketing-b2b-google-ads-mistakes","","","","",""
"https://magicworksitsolutions.com/blog/ai-investment-framework-indian-ceos-marketing-sales-2026","200","OK","5687","0","","","AI Investment Framework for Indian CEOs: 2026 Guide · MagicWorks","","The CEO’s Framework for AI Investment Decisions in Marketing and Sales: An Indian Operator’s Guide for 2026","","A CEO framework for AI investment decisions in marketing and sales for Indian businesses in 2026. Budget tiers, build vs buy, and what to shut down.","","https://magicworksitsolutions.com/blog/ai-investment-framework-indian-ceos-marketing-sales-2026","","26","0","25","0","20","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/ai-investment-framework-indian-ceos-marketing-sales-2026","https://magicworksitsolutions.com/blog/ai-investment-framework-indian-ceos-marketing-sales-2026","","","","",""
"https://magicworksitsolutions.com/blog/how-ai-transforms-performance-marketing-for-scalable-growth","200","OK","7493","0","","","AI in Performance Marketing India 2026: Tools, Impact, and ROI · MagicWorks","","How AI is Transforming Performance Marketing for Indian Brands: A Practical 2026 Guide","","AI is reducing cost-per-lead by 30-50% for Indian brands that deploy it correctly. But 70% of AI marketing implementations fail to move commercial metrics because the tools were adopted before the strategy was clear. Here is how AI actually works in performance marketing, and how Indian brands can use it to grow without growing headcount.","","https://magicworksitsolutions.com/blog/how-ai-transforms-performance-marketing-for-scalable-growth","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/how-ai-transforms-performance-marketing-for-scalable-growth","https://magicworksitsolutions.com/blog/how-ai-transforms-performance-marketing-for-scalable-growth","","","","",""
"https://magicworksitsolutions.com/blog/the-startups-digital-rewire-how-a-top-digital-marketing-company-fuels-sustainable-growth","200","OK","6846","0","","","Digital Marketing for Indian Startups: The Complete 2026 Growth Playbook · MagicWorks","","The Startup Digital Playbook: How Top Digital Marketing Companies Fuel Sustainable Growth for Indian Startups","","India has 112,000+ recognized startups — the third largest startup ecosystem globally. The ones that grow from seed to scale without burning their marketing budget follow a repeatable playbook. Here is that playbook, built from how India's fastest-growing startups actually use digital marketing.","","https://magicworksitsolutions.com/blog/the-startups-digital-rewire-how-a-top-digital-marketing-company-fuels-sustainable-growth","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/the-startups-digital-rewire-how-a-top-digital-marketing-company-fuels-sustainable-growth","https://magicworksitsolutions.com/blog/the-startups-digital-rewire-how-a-top-digital-marketing-company-fuels-sustainable-growth","","","","",""
"https://magicworksitsolutions.com/blog/ai-lead-qualification-b2b-india-sales-heads-2026","200","OK","7498","0","","","AI Lead Qualification for B2B India: 2026 Sales Head Guide · MagicWorks","","AI Lead Qualification for B2B India: How Sales Heads Should Build the Filter Before the Lead Volume Spike","","How Indian B2B sales heads should build AI lead qualification before the lead volume spike. WhatsApp benchmarks, rupee tiers, and 90-day plan.","","https://magicworksitsolutions.com/blog/ai-lead-qualification-b2b-india-sales-heads-2026","","26","0","25","0","24","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/ai-lead-qualification-b2b-india-sales-heads-2026","https://magicworksitsolutions.com/blog/ai-lead-qualification-b2b-india-sales-heads-2026","","","","",""
"https://magicworksitsolutions.com/blog/the-ultimate-guide-to-hiring-the-best-digital-marketing-agency","200","OK","7732","0","","","How to Hire the Best Digital Marketing Agency in India (2026) · MagicWorks","","How to Hire the Best Digital Marketing Agency in India: A Complete 2026 Guide","","India's digital marketing industry is worth over Rs 30,000 crore and growing 25% annually. Yet 60% of businesses that hire agencies are dissatisfied with results within 6 months. This guide tells you exactly what to look for, what to avoid, and how to find a partner that moves your revenue, not just your metrics.","","https://magicworksitsolutions.com/blog/the-ultimate-guide-to-hiring-the-best-digital-marketing-agency","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/the-ultimate-guide-to-hiring-the-best-digital-marketing-agency","https://magicworksitsolutions.com/blog/the-ultimate-guide-to-hiring-the-best-digital-marketing-agency","","","","",""
"https://magicworksitsolutions.com/blog/9-essential-steps-to-start-your-online-business","200","OK","4170","0","","","9 Steps to Start an Online Business in India (2026 Guide) · MagicWorks","","9 Essential Steps to Start an Online Business in India in 2026","","80% of Indian online businesses fail within 3 years — not because the idea was wrong, but because the foundations were wrong. Here are the 9 steps that change that outcome.","","https://magicworksitsolutions.com/blog/9-essential-steps-to-start-your-online-business","","1","0","24","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/9-essential-steps-to-start-your-online-business","https://magicworksitsolutions.com/blog/9-essential-steps-to-start-your-online-business","","","","",""
"https://magicworksitsolutions.com/blog/indian-b2b-marketing-strategy-gap-explained","200","OK","8697","0","","","Indian B2B Marketing ROI Gap: 4 Strategy Fixes That Work in 2026 · MagicWorks","","Why Indian B2B Companies Spend More on Marketing and Get Less: The 4 Strategy Gaps Explained","","Most Indian B2B companies spend 6-8% of annual revenue on marketing and cannot connect it to pipeline. The CFO asks what the Rs 40 lakh marketing budget returned. The marketing lead pulls up clicks, impressions, and follower growth. Silence. This is not one company's problem -- it is the operating reality for most Indian B2B businesses. Here are the 4 gaps and how to close them.","","https://magicworksitsolutions.com/blog/indian-b2b-marketing-strategy-gap-explained","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/indian-b2b-marketing-strategy-gap-explained","https://magicworksitsolutions.com/blog/indian-b2b-marketing-strategy-gap-explained","","","","",""
"https://magicworksitsolutions.com/blog/how-performance-marketing-agencies-help-brands-move-from-spend-to-scale","200","OK","6865","0","","","Performance Marketing Agencies India 2026: From Spend to Scale · MagicWorks","","From Spend to Scale: How Performance Marketing Agencies Drive Measurable Growth for Indian Brands","","India's digital advertising market will exceed Rs 55,000 crore in 2026. Yet most Indian brands cannot tell you what their last campaign generated in revenue. Performance marketing is not a channel. It is a management philosophy that ties every rupee to a measurable outcome.","","https://magicworksitsolutions.com/blog/how-performance-marketing-agencies-help-brands-move-from-spend-to-scale","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/how-performance-marketing-agencies-help-brands-move-from-spend-to-scale","https://magicworksitsolutions.com/blog/how-performance-marketing-agencies-help-brands-move-from-spend-to-scale","","","","",""
"https://magicworksitsolutions.com/blog/strengthen-your-content-strategy-with-customer-input","200","OK","8763","0","","","Customer-Led Content Strategy for Indian Businesses: 2026 Guide · MagicWorks","","How to Build a Customer-Led Content Strategy That Actually Converts: India 2026 Guide","","78% of Indian B2B buyers consume 3 or more pieces of content before speaking to a vendor. Yet most Indian businesses create content based on what they think their audience wants. Here is a practical system for building content from customer intelligence rather than guesswork.","","https://magicworksitsolutions.com/blog/strengthen-your-content-strategy-with-customer-input","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/strengthen-your-content-strategy-with-customer-input","https://magicworksitsolutions.com/blog/strengthen-your-content-strategy-with-customer-input","","","","",""
"https://magicworksitsolutions.com/blog/geo-for-indian-businesses-2026","200","OK","5117","0","","","GEO for Indian Businesses: Get Cited by AI Search in 2026 · MagicWorks","","GEO for Indian Businesses: How to Get Cited by AI Search in 2026","","How Indian businesses can earn AI-search citations across ChatGPT, Claude, Copilot, Gemini, Google AI Mode and Perplexity. 90-day GEO playbook.","","https://magicworksitsolutions.com/blog/geo-for-indian-businesses-2026","","1","0","25","0","19","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/geo-for-indian-businesses-2026","https://magicworksitsolutions.com/blog/geo-for-indian-businesses-2026","","","","",""
"https://magicworksitsolutions.com/services/digital-marketing/site-performance-conversion","200","OK","420","0","","","Site Performance & Conversion Optimisation · MagicWorks · MagicWorks","","Stop paying for clicks your site loses.","","Recover ad ROI on a slow or leaky site. Core Web Vitals, load time, and landing-page conversion, fixed scope, with measurable before-and-after numbers.","","https://magicworksitsolutions.com/services/digital-marketing/site-performance-conversion","","7","0","24","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/digital-marketing/site-performance-conversion","https://magicworksitsolutions.com/services/digital-marketing/site-performance-conversion","","","","",""
"https://magicworksitsolutions.com/services/digital-marketing/linkedin-organic-social","200","OK","371","0","","","LinkedIn & B2B Organic Social · MagicWorks · MagicWorks","","Build a B2B reputation worth following.","","A LinkedIn-led organic presence for B2B brands and founders, including executive thought-leadership ghostwriting and employee advocacy.","","https://magicworksitsolutions.com/services/digital-marketing/linkedin-organic-social","","4","0","25","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/digital-marketing/linkedin-organic-social","https://magicworksitsolutions.com/services/digital-marketing/linkedin-organic-social","","","","",""
"https://magicworksitsolutions.com/work/simplidistance-mba-enrollments","200","OK","247","0","","","SimpliDistance Scales MBA Enrollments With High-Intent Search Advertising · MagicWorks","","SimpliDistance Scales MBA Enrollments With High-Intent Search Advertising","","SimpliDistance is one of India's fastest-growing portals for distance and online MBA admissions, connecting students with universities across multiple prog","","https://magicworksitsolutions.com/work/simplidistance-mba-enrollments","","2","0","21","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/work/simplidistance-mba-enrollments","https://magicworksitsolutions.com/work/simplidistance-mba-enrollments","","","","",""
"https://magicworksitsolutions.com/blog/the-essential-guide-to-social-media-marketing-dos-and-donts","200","OK","9513","0","","","Social Media Marketing India 2026: Dos, Donts and Best Practices · MagicWorks","","The Complete Social Media Marketing Guide for Indian Businesses: Dos, Donts, and What Actually Works in 2026","","India has 500M+ social media users across Instagram, LinkedIn, YouTube, and WhatsApp. The businesses growing fastest on social media are not posting more. They are posting with a system. Here is the complete dos and donts framework for Indian businesses in 2026, platform by platform.","","https://magicworksitsolutions.com/blog/the-essential-guide-to-social-media-marketing-dos-and-donts","","1","0","28","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/blog/the-essential-guide-to-social-media-marketing-dos-and-donts","https://magicworksitsolutions.com/blog/the-essential-guide-to-social-media-marketing-dos-and-donts","","","","",""
"https://magicworksitsolutions.com/services/digital-marketing/google-ads-search-marketing","200","OK","405","0","","","Google Ads & Search Marketing Agency · MagicWorks · MagicWorks","","Paid search that scales, without the wasted spend.","","Search, Performance Max, Display, and YouTube campaigns with proper tracking and audiences. Paid acquisition built to scale, with a commission tier for larger spends.","","https://magicworksitsolutions.com/services/digital-marketing/google-ads-search-marketing","","7","0","25","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/digital-marketing/google-ads-search-marketing","https://magicworksitsolutions.com/services/digital-marketing/google-ads-search-marketing","","","","",""
"https://magicworksitsolutions.com/services/digital-marketing/email-marketing","200","OK","380","0","","","Email Marketing & Lifecycle Automation · MagicWorks · MagicWorks","","The channel you own, working harder.","","List building, nurture sequences, broadcasts, and lifecycle automation that turn contacts into customers. Standalone or part of a full-funnel programme.","","https://magicworksitsolutions.com/services/digital-marketing/email-marketing","","3","0","25","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/digital-marketing/email-marketing","https://magicworksitsolutions.com/services/digital-marketing/email-marketing","","","","",""
"https://magicworksitsolutions.com/services/digital-marketing/meta-ads","200","OK","405","0","","","Meta Ads · Facebook & Instagram Advertising · MagicWorks · MagicWorks","","Demand and discovery on Facebook and Instagram.","","Facebook and Instagram campaigns with strong creative and audience automation, often paired with Google Ads for a true full-funnel motion.","","https://magicworksitsolutions.com/services/digital-marketing/meta-ads","","5","0","25","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/digital-marketing/meta-ads","https://magicworksitsolutions.com/services/digital-marketing/meta-ads","","","","",""
"https://magicworksitsolutions.com/services/digital-marketing/thought-leadership-geo","200","OK","433","0","","","Thought Leadership & Generative-Engine Visibility · MagicWorks · MagicWorks","","Become the source the experts and the engines cite.","","Founder-attributed content as a sustained programme, built to earn citations in AI answer engines, not just rankings.","","https://magicworksitsolutions.com/services/digital-marketing/thought-leadership-geo","","5","0","25","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/digital-marketing/thought-leadership-geo","https://magicworksitsolutions.com/services/digital-marketing/thought-leadership-geo","","","","",""
"https://magicworksitsolutions.com/services/digital-marketing/youtube-video-optimisation","200","OK","362","0","","","YouTube Video Optimisation & Channel Growth · MagicWorks · MagicWorks","","Turn your videos into a discovery channel.","","Organic YouTube growth done right: channel hygiene, video SEO, thumbnails, and retention. For brands and founders with a video pipeline.","","https://magicworksitsolutions.com/services/digital-marketing/youtube-video-optimisation","","3","0","25","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/digital-marketing/youtube-video-optimisation","https://magicworksitsolutions.com/services/digital-marketing/youtube-video-optimisation","","","","",""
"https://magicworksitsolutions.com/services/digital-marketing/gmb-optimisation","200","OK","347","0","","","Google Business Profile & Local SEO · MagicWorks · MagicWorks","","Win the map, win the nearby buyer.","","Show up first when nearby buyers search. Google Business Profile management, reviews, and local-pack ranking, standalone or inside an SEO retainer.","","https://magicworksitsolutions.com/services/digital-marketing/gmb-optimisation","","4","0","25","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/digital-marketing/gmb-optimisation","https://magicworksitsolutions.com/services/digital-marketing/gmb-optimisation","","","","",""
"https://magicworksitsolutions.com/services/digital-marketing/full-funnel-programme","200","OK","457","0","","","Full-Funnel Digital Marketing Programme · MagicWorks · MagicWorks","","The complete motion, accountable to one number.","","Google Ads, SEO, Meta, email, and reporting run as one quarterly programme with a single point of contact. The complete motion, accountable to one number.","","https://magicworksitsolutions.com/services/digital-marketing/full-funnel-programme","","8","0","25","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/digital-marketing/full-funnel-programme","https://magicworksitsolutions.com/services/digital-marketing/full-funnel-programme","","","","",""
"https://magicworksitsolutions.com/group","200","OK","328","0","","","The MagicWorks Group · MagicWorks","","One group, focused brands, clean boundaries.","","Three sibling brands alongside our services: MagicFlow AI for AI-powered lead capture, Magic Pipeline for CRM and revenue ops, and MagicWorks Host for hosting.","","https://magicworksitsolutions.com/group","","4","0","21","0","9","0","index, follow","index, follow","","https://magicworksitsolutions.com/group","https://magicworksitsolutions.com/group","","","","",""
"https://magicworksitsolutions.com/services/ai-consultation/embedded-advisor","200","OK","387","0","","","Embedded AI Advisor · MagicWorks · MagicWorks","","Senior AI judgment on call, while you execute.","","Senior AI judgment on call while your team or chosen vendors execute the roadmap. Monthly reviews, escalation support, quarterly re-prioritisation. A follow-on only.","","https://magicworksitsolutions.com/services/ai-consultation/embedded-advisor","","3","0","23","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/ai-consultation/embedded-advisor","https://magicworksitsolutions.com/services/ai-consultation/embedded-advisor","","","","",""
"https://magicworksitsolutions.com/tools/ai-readiness-assessment","200","OK","254","0","","","AI Readiness Assessment · Free Quiz · MagicWorks","","How ready is your business for AI?","","Take MagicWorks' free five-minute AI readiness assessment to understand where your business stands and what to prioritise for AI adoption.","","https://magicworksitsolutions.com/tools/ai-readiness-assessment","","1","0","23","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/tools/ai-readiness-assessment","https://magicworksitsolutions.com/tools/ai-readiness-assessment","","","","",""
"https://magicworksitsolutions.com/services/digital-marketing/seo-aeo","200","OK","430","0","","","Search Engine Optimization (SEO) & Answer Engine Optimization (AEO) · MagicWorks · MagicWorks","","Be found in search, and inside the answer.","","Be found in search and inside the answer. Technical SEO and answer engine optimisation across ChatGPT, Perplexity, and Google AI Overviews.","","https://magicworksitsolutions.com/services/digital-marketing/seo-aeo","","6","0","25","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/digital-marketing/seo-aeo","https://magicworksitsolutions.com/services/digital-marketing/seo-aeo","","","","",""
"https://magicworksitsolutions.com/services/ai-consultation/workshop","200","OK","372","0","","","AI Literacy Workshop for Leadership · MagicWorks · MagicWorks","","Get your leadership team fluent in AI.","","One to three days to get your leadership team fluent in AI: what it can and cannot do, sharper vendor questions, and a shared vocabulary for AI decisions.","","https://magicworksitsolutions.com/services/ai-consultation/workshop","","4","0","24","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/ai-consultation/workshop","https://magicworksitsolutions.com/services/ai-consultation/workshop","","","","",""
"https://magicworksitsolutions.com/services/ai-consultation/vendor-sprint","200","OK","387","0","","","AI Vendor & Build-vs-Buy Sprint · MagicWorks · MagicWorks","","Build, buy, or wait? A clear answer in weeks.","","Decided to act on a process but unsure which vendor, or whether to build or buy? A focused 2 to 4 week sprint: diagnosis, evaluation, and a clear recommendation.","","https://magicworksitsolutions.com/services/ai-consultation/vendor-sprint","","5","0","24","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/ai-consultation/vendor-sprint","https://magicworksitsolutions.com/services/ai-consultation/vendor-sprint","","","","",""
"https://magicworksitsolutions.com/careers/web-developer-full-stack","200","OK","445","0","","","Web Developer (Full Stack: React, Node.js & AI Assisted) · Careers · MagicWorks · MagicWorks","","Web Developer (Full Stack: React, Node.js & AI Assisted)","","Build and ship client websites, internal tools, and AI-integrated products. Strong React.js skills and regular use of AI coding tools (Claude / Claude Code) required.","","https://magicworksitsolutions.com/careers/web-developer-full-stack","","2","0","22","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/careers/web-developer-full-stack","https://magicworksitsolutions.com/careers/web-developer-full-stack","","","","",""
"https://magicworksitsolutions.com/careers/seo-aeo-geo-intern","200","OK","397","0","","","SEO / AEO / GEO Intern · Careers · MagicWorks · MagicWorks","","SEO / AEO / GEO Intern","","Join the search team and gain hands-on experience in SEO, AEO, and Generative Engine Optimisation (GEO), one of the most in-demand emerging skills. Work on live client projects from day one.","","https://magicworksitsolutions.com/careers/seo-aeo-geo-intern","","2","0","22","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/careers/seo-aeo-geo-intern","https://magicworksitsolutions.com/careers/seo-aeo-geo-intern","","","","",""
"https://magicworksitsolutions.com/services/ai-consultation/process-audit","200","OK","689","0","","","AI Process Audit & Roadmap · MagicWorks · MagicWorks","","A defensible AI roadmap you can act on with any partner.","","A defensible map of where AI can and cannot help one or two named processes, with build-vs-buy decisions and a sequenced 12-month roadmap. 4 to 6 weeks.","","https://magicworksitsolutions.com/services/ai-consultation/process-audit","","6","0","25","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/services/ai-consultation/process-audit","https://magicworksitsolutions.com/services/ai-consultation/process-audit","","","","",""
"https://magicworksitsolutions.com/careers/digital-marketing-intern","200","OK","288","0","","","Digital Marketing Intern · Careers · MagicWorks · MagicWorks","","Digital Marketing Intern","","Assist the digital marketing team across Google Ads, Meta, SEO, and content. Learn by doing on live client accounts.","","https://magicworksitsolutions.com/careers/digital-marketing-intern","","2","0","22","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/careers/digital-marketing-intern","https://magicworksitsolutions.com/careers/digital-marketing-intern","","","","",""
"https://magicworksitsolutions.com/careers/performance-marketing-executive","200","OK","352","0","","","Performance Marketing Executive · Careers · MagicWorks · MagicWorks","","Performance Marketing Executive","","Run and optimise Google Ads and Meta campaigns for our clients across education, real estate, and manufacturing. Own campaign performance from setup to monthly reporting.","","https://magicworksitsolutions.com/careers/performance-marketing-executive","","2","0","22","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/careers/performance-marketing-executive","https://magicworksitsolutions.com/careers/performance-marketing-executive","","","","",""
"https://magicworksitsolutions.com/careers/sales-executive-ai-product","200","OK","395","0","","","Sales Executive — AI Product · Careers · MagicWorks · MagicWorks","","Sales Executive — AI Product","","Own the full sales cycle for MagicFlow AI, our AI-powered lead qualification chatbot, from prospecting to close, targeting SMEs and growth-focused businesses.","","https://magicworksitsolutions.com/careers/sales-executive-ai-product","","2","0","22","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/careers/sales-executive-ai-product","https://magicworksitsolutions.com/careers/sales-executive-ai-product","","","","",""
"https://magicworksitsolutions.com/careers/digital-marketing-sales-executive","200","OK","390","0","","","Digital Marketing Sales Executive · Careers · MagicWorks · MagicWorks","","Digital Marketing Sales Executive","","Sell integrated digital marketing services: SEO retainers, paid media, social, and content, to ambitious businesses. Prior agency sales experience required.","","https://magicworksitsolutions.com/careers/digital-marketing-sales-executive","","2","0","22","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/careers/digital-marketing-sales-executive","https://magicworksitsolutions.com/careers/digital-marketing-sales-executive","","","","",""
"https://magicworksitsolutions.com/insights/reports/platform-strategy-checklist","200","OK","629","0","","","Platform Strategy Checklist (Free) · 22 Decisions Before You Build · MagicWorks","","The Platform Strategy Checklist","","Free checklist for marketplace and platform founders: the 22 decisions that determine whether a platform works, from business model to cold start to defensibility. Download with your email.","","https://magicworksitsolutions.com/insights/reports/platform-strategy-checklist","","2","0","23","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/insights/reports/platform-strategy-checklist","https://magicworksitsolutions.com/insights/reports/platform-strategy-checklist","","","","",""
"https://magicworksitsolutions.com/careers/nextjs-developer","200","OK","651","0","","","Next.js Developer · Careers · MagicWorks · MagicWorks","","Next.js Developer","","Build and ship high-performance client websites, web applications, landing pages, internal tools, and AI-integrated digital products. Strong Next.js and React.js skills, clean TypeScript code, performance-focused development, and regular use of AI coding tools such as Claude Code, GitHub Copilot, or similar are required.","","https://magicworksitsolutions.com/careers/nextjs-developer","","2","0","22","0","6","0","index, follow","index, follow","","https://magicworksitsolutions.com/careers/nextjs-developer","https://magicworksitsolutions.com/careers/nextjs-developer","","","","",""
